work_id,mp_name,house,state,constituency,vendor_id,work_category,recommended_date,sanction_date,sanctioned_amount,expenditure_amount,completion_percent,beneficiary_ids,tenure_end,is_anomaly,anomaly_type
W-371468,Shri Pradip Kumar Varma,Rajya Sabha,Jharkhand,Sitting Rajya Sabha,V-60222,Road,2023-01-29,2023-02-25,33585286.49,30260180.79,53,"B-309258,B-507548",2030.0,False,
W-503447,Shri Pradip Kumar Varma,Rajya Sabha,Jharkhand,Sitting Rajya Sabha,V-575234,Water,2022-12-24,2023-01-05,14126900.82,12355303.13,79,"B-591876,B-163667",2030.0,False,
W-596680,Shri Praful Patel,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-224032,Education,2023-09-01,2023-10-04,17764964.12,16628357.73,42,"B-78436,B-62171",2030.0,False,
W-557748,Shri Praful Patel,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-73076,Water,2022-10-26,2022-11-14,16389021.88,12737836.54,95,"B-596670,B-6958,B-317538,B-35338,B-193945",2030.0,False,
W-237407,Shri Praful Patel,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-970746,Road,2025-01-01,2025-01-12,28043097.11,23535626.36,54,"B-326088,B-231147",2030.0,False,
W-517754,Shri Praful Patel,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-700399,Education,2025-03-04,2025-04-05,18922688.78,16559776.25,85,"B-797244,B-261802,B-469012,B-693324",2030.0,False,
W-296340,Shri Praful Patel,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-936406,Water,2024-01-22,2024-01-27,13015918.09,11842995.92,67,"B-484970,B-542858",2030.0,False,
W-275171,Shri Praful Patel,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-564638,Other,2022-05-27,2022-06-01,30453928.11,29085735.37,59,"B-702138,B-177143,B-227703,B-417301",2030.0,False,
W-824489,Shri Praful Patel,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-205982,Road,2022-03-14,2022-04-12,5901561.59,5358942.31,76,"B-669869,B-329450",2030.0,False,
W-458009,Shri Praful Patel,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-225538,Education,2025-03-07,2025-03-12,15773820.3,13829249.02,35,"B-409770,B-985829,B-890052",2030.0,False,
W-802378,Shri Prakash Chik Baraik,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-970169,Education,2023-03-15,2023-03-17,14393799.0,9874366.16,47,"B-508429,B-474137,B-77953,B-302211",2029.0,False,
W-800559,Shri Prakash Chik Baraik,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-838533,Road,2023-04-07,2023-04-13,11111289.57,7769947.24,68,"B-275427,B-787563,B-558467,B-74057,B-950460",2029.0,False,
W-769791,Shri Prakash Chik Baraik,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-30688,Sanitation,2023-06-11,2023-06-15,9152471.91,8080347.58,56,"B-547694,B-442305,B-242652",2029.0,False,
W-713808,Shri Prakash Chik Baraik,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-592813,Education,2026-05-22,2026-06-11,10610147.66,6978371.43,40,"B-199697,B-401486",2029.0,False,
W-394791,Shri Prakash Chik Baraik,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-483879,Water,2022-07-09,2022-08-06,4146869.4,3346090.6,36,"B-431097,B-620973",2029.0,False,
W-508669,Shri Pramod Boro,Rajya Sabha,Assam,Sitting Rajya Sabha,V-775576,Education,2024-10-23,2024-10-26,4739467.23,4285711.15,69,"B-170612,B-841691,B-118769,B-66671",2032.0,False,
W-721840,Shri Pramod Boro,Rajya Sabha,Assam,Sitting Rajya Sabha,V-165275,Other,2022-10-07,2022-11-05,3371180.46,2212338.0,70,"B-984009,B-772391,B-947729,B-75755,B-322994",2032.0,False,
W-363369,Shri Pramod Boro,Rajya Sabha,Assam,Sitting Rajya Sabha,V-250674,Sanitation,2023-02-04,2023-03-07,3494873.52,3045742.66,40,"B-609413,B-613401,B-877512",2032.0,False,
W-208224,Shri Pramod Boro,Rajya Sabha,Assam,Sitting Rajya Sabha,V-975834,Health,2022-02-28,2022-03-15,13003802.51,9264624.65,74,"B-392929,B-175633,B-744503,B-533585,B-895716",2032.0,False,
W-162234,Shri Pramod Boro,Rajya Sabha,Assam,Sitting Rajya Sabha,V-778698,Education,2023-07-16,2023-08-20,6193738.89,4639709.12,71,"B-859223,B-435741",2032.0,False,
W-182580,Shri Pramod Boro,Rajya Sabha,Assam,Sitting Rajya Sabha,V-71611,Water,2023-06-18,2023-07-21,5760309.62,5375207.01,48,"B-17943,B-827153",2032.0,False,
W-105102,Shri Pramod Boro,Rajya Sabha,Assam,Sitting Rajya Sabha,V-2420,Education,2024-08-10,2024-08-22,12191627.77,9996078.06,75,"B-689531,B-435663,B-781904,B-222733",2032.0,False,
W-432389,Shri Pramod Tiwari,Rajya Sabha,Rajasthan,Sitting Rajya Sabha,V-216935,Education,2025-10-26,2025-11-05,17123263.57,15197110.46,42,"B-867268,B-755563,B-519094",2028.0,False,
W-963934,Shri Pramod Tiwari,Rajya Sabha,Rajasthan,Sitting Rajya Sabha,V-184194,Education,2025-12-31,2026-01-10,5381695.94,4991834.48,61,"B-377654,B-589811,B-387046,B-400727",2028.0,False,
W-342579,Shri Pramod Tiwari,Rajya Sabha,Rajasthan,Sitting Rajya Sabha,V-966383,Road,2025-06-17,2025-06-26,39933320.63,30287004.95,86,"B-45141,B-258838,B-833099,B-530398",2028.0,False,
W-108432,Shri Pramod Tiwari,Rajya Sabha,Rajasthan,Sitting Rajya Sabha,V-84544,Other,2026-06-30,2026-07-14,17400207.59,12231846.71,84,"B-210241,B-483850,B-758956,B-671481",2028.0,False,
W-833150,Shri Pramod Tiwari,Rajya Sabha,Rajasthan,Sitting Rajya Sabha,V-702540,Road,2023-02-26,2023-03-22,32544923.17,21155368.51,86,"B-833278,B-682886,B-473178,B-906437",2028.0,False,
W-739026,Shri Pramod Tiwari,Rajya Sabha,Rajasthan,Sitting Rajya Sabha,V-231864,Health,2024-10-11,2024-10-31,21994592.1,16706677.29,77,"B-879462,B-307836,B-780686",2028.0,False,
W-257018,Shri Pramod Tiwari,Rajya Sabha,Rajasthan,Sitting Rajya Sabha,V-987821,Other,2023-06-19,2023-06-30,38937656.99,31031687.46,36,"B-724207,B-915897,B-432302,B-359954,B-132920",2028.0,False,
W-535788,Shri Pramod Tiwari,Rajya Sabha,Rajasthan,Sitting Rajya Sabha,V-491853,Road,2025-06-27,2025-07-13,21767977.33,21286993.7,49,"B-21711,B-129083,B-809828",2028.0,False,
W-704181,Shri Praveen Chakravarthy,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-87268,Sanitation,2025-10-24,2025-11-21,12229761.82,9457134.65,39,"B-889998,B-508475,B-200336,B-313533,B-494705",2028.0,False,
W-286993,Shri Praveen Chakravarthy,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-179390,Health,2021-10-26,2021-11-10,8424782.71,7508813.87,47,"B-865245,B-805869,B-702837,B-DUP-016",2028.0,True,duplicate_beneficiary
W-938755,Shri Praveen Chakravarthy,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-734037,Water,2023-01-20,2023-01-20,3828501.57,2928536.48,86,"B-992479,B-34579,B-453560",2028.0,False,
W-766525,Shri Praveen Chakravarthy,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-345269,Health,2024-02-06,2024-02-22,4137417.13,3094073.96,68,"B-636501,B-980608,B-424881,B-993946,B-904367",2028.0,False,
W-185582,Shri Praveen Chakravarthy,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-DUP-005,Education,2021-09-02,2021-10-06,8130137.41,6755767.07,86,"B-550543,B-263234,B-78280,B-705645,B-301916",2028.0,True,duplicate_vendor
W-525429,Shri Praveen Chakravarthy,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-898433,Road,2022-03-24,2022-04-10,12359093.48,8777543.43,78,"B-257177,B-463343",2028.0,False,
W-367132,Shri R. Dharmar,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-407481,Education,2025-02-03,2025-02-26,117219851.79,96740597.06,61,"B-198291,B-550028,B-830357,B-773195,B-28444",2028.0,False,
W-560730,Shri R. Dharmar,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-966276,Water,2026-02-04,2026-02-11,67653051.12,46661185.8,36,"B-92053,B-264600,B-746263",2028.0,False,
W-440266,Shri R. Dharmar,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-24968,Road,2022-10-01,2022-10-23,38690354.76,31353471.43,65,"B-389756,B-161483",2028.0,False,
W-167794,Shri R. Dharmar,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-283667,Education,2022-08-05,2022-08-07,5869762.48,5128052.82,95,"B-43080,B-228393,B-471348",2028.0,False,
W-626213,Shri R. Dharmar,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-105189,Water,2025-03-02,2025-03-25,30075161.16,22475826.92,86,"B-520038,B-59557,B-759522",2028.0,False,
W-113877,Shri R. Girirajan,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-151820,Water,2024-05-09,2024-06-11,60808420.37,55426766.15,50,"B-465888,B-279513,B-911910",2028.0,False,
W-449920,Shri R. Girirajan,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-880556,Other,2022-11-12,2022-11-26,27150105.58,18110899.93,86,"B-964470,B-753611,B-649718,B-261819,B-789683",2028.0,False,
W-298202,Shri R. Girirajan,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-904925,Sanitation,2025-04-08,2025-07-09,29006544.63,27881523.71,62,"B-212804,B-174967,B-578390",2028.0,True,sanction_delay
W-790045,Shri R. Girirajan,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-759494,Water,2024-06-22,2024-06-24,23233314.41,20384952.93,82,"B-706354,B-163072,B-48162",2028.0,False,
W-121065,Shri R. Girirajan,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-146793,Other,2022-09-16,2022-09-24,34410139.32,32046506.75,77,"B-111264,B-444621,B-766497,B-466217,B-750970",2028.0,False,
W-689592,Shri R. Girirajan,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-571507,Education,2022-11-29,2022-12-02,60522157.0,46596382.18,44,"B-640283,B-756073",2028.0,False,
W-259809,Shri Raghav Chadha,Rajya Sabha,Punjab,Sitting Rajya Sabha,V-51416,Road,2023-04-28,2023-05-27,24935070.88,20169769.35,45,"B-392047,B-90130,B-812746,B-48977,B-136097",2028.0,False,
W-218668,Shri Raghav Chadha,Rajya Sabha,Punjab,Sitting Rajya Sabha,V-848641,Health,2024-03-04,2024-03-21,81087632.35,73651126.8,47,"B-399998,B-305819,B-340202,B-614685",2028.0,False,
W-439933,Shri Raghav Chadha,Rajya Sabha,Punjab,Sitting Rajya Sabha,V-103654,Other,2026-01-24,2026-02-02,44607336.02,33549241.98,91,"B-750539,B-975592,B-661278,B-104389,B-372427",2028.0,False,
W-868088,Shri Raghav Chadha,Rajya Sabha,Punjab,Sitting Rajya Sabha,V-900008,Water,2023-02-16,2023-02-24,4431347.45,3900362.06,91,"B-942412,B-160881",2028.0,False,
W-780764,Shri Raghav Chadha,Rajya Sabha,Punjab,Sitting Rajya Sabha,V-997230,Sanitation,2024-06-14,2024-07-10,35575920.44,25745783.12,74,"B-917991,B-91250,B-196945,B-456171",2028.0,False,
W-976149,Shri Raghav Chadha,Rajya Sabha,Punjab,Sitting Rajya Sabha,V-124014,Sanitation,2023-06-26,2023-07-15,35656206.76,25571194.67,58,"B-534442,B-617749,B-757256",2028.0,False,
W-760896,Shri Raghav Chadha,Rajya Sabha,Punjab,Sitting Rajya Sabha,V-498340,Education,2022-11-27,2022-12-27,9749547.31,8526707.27,57,"B-518859,B-688125,B-16538,B-829882,B-896261",2028.0,False,
W-702055,Shri Rajeev Kumar,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-204374,Sanitation,2023-09-19,2023-10-15,3740797.15,3402825.17,58,"B-355188,B-865422",2032.0,False,
W-971243,Shri Rajeev Kumar,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-269599,Road,2024-12-18,2024-12-29,2375410.66,1784336.85,84,"B-400840,B-714529,B-753329,B-762524",2032.0,False,
W-850775,Shri Rajeev Kumar,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-DUP-012,Other,2021-09-13,2021-10-08,5139493.15,3749482.76,81,"B-307692,B-853522",2032.0,True,duplicate_vendor
W-210746,Shri Rajeev Kumar,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-81641,Other,2024-04-20,2024-05-18,7748683.38,6373794.61,75,"B-92270,B-784771",2032.0,False,
W-689280,Shri Rajeev Kumar,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-DUP-010,Other,2021-09-24,2021-10-07,4678708.47,4117128.83,91,"B-910812,B-173169,B-309262,B-165998",2032.0,True,duplicate_vendor
W-620527,Shri Rajeev Kumar,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-980168,Other,2024-09-15,2024-09-25,893416.71,649220.08,55,"B-906578,B-334639,B-500008,B-607129,B-36475",2032.0,False,
W-720656,Shri Rajeev Kumar,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-962806,Road,2023-08-10,2023-09-10,16313797.36,13848276.9,56,"B-280023,B-363169,B-923361",2032.0,False,
W-283279,Shri Rajeev Kumar,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-112475,Water,2024-09-30,2024-10-16,7864693.11,5237628.42,70,"B-931645,B-585795,B-325586",2032.0,False,
W-973114,Shri Rajeev Shukla,Rajya Sabha,Chhattisgarh,Sitting Rajya Sabha,V-631234,Other,2026-07-26,2026-08-09,25200838.53,21562868.49,89,"B-705424,B-673618,B-726208,B-169570",2028.0,False,
W-844021,Shri Rajeev Shukla,Rajya Sabha,Chhattisgarh,Sitting Rajya Sabha,V-889328,Health,2024-12-08,2025-01-06,170112405.29,150171435.0,70,"B-668157,B-823683,B-321075,B-803659,B-26740",2028.0,False,
W-366353,Shri Rajeev Shukla,Rajya Sabha,Chhattisgarh,Sitting Rajya Sabha,V-7740,Water,2021-12-30,2022-01-19,26845781.35,18486796.92,70,"B-447557,B-468602",2028.0,False,
W-931791,Shri Rajeev Shukla,Rajya Sabha,Chhattisgarh,Sitting Rajya Sabha,V-928237,Road,2023-06-21,2023-07-09,20044350.91,17761871.52,35,"B-383743,B-312433",2028.0,False,
W-620051,Shri Rajeev Shukla,Rajya Sabha,Chhattisgarh,Sitting Rajya Sabha,V-126938,Education,2024-12-05,2024-12-20,27615146.17,35678323.78,83,"B-566199,B-346630,B-875709,B-605719",2028.0,True,cost_overrun
W-442327,Shri Rajesh Parmanand Shukla,Rajya Sabha,Gujarat,Sitting Rajya Sabha,V-357217,Education,2022-07-07,2022-07-07,10880485.43,8645810.81,93,"B-344378,B-881990,B-901212",2032.0,False,
W-688871,Shri Rajesh Parmanand Shukla,Rajya Sabha,Gujarat,Sitting Rajya Sabha,V-296544,Health,2025-06-16,2025-07-15,3243059.41,2158519.25,36,"B-451276,B-584572,B-885861,B-336014",2032.0,False,
W-794760,Shri Rajesh Parmanand Shukla,Rajya Sabha,Gujarat,Sitting Rajya Sabha,V-118437,Road,2023-05-26,2023-06-06,9293746.61,6737849.02,80,"B-665987,B-311333,B-404914,B-298369",2032.0,False,
W-151762,Shri Rajesh Parmanand Shukla,Rajya Sabha,Gujarat,Sitting Rajya Sabha,V-394032,Water,2023-09-08,2023-09-28,5137198.48,3377996.66,35,"B-921627,B-386335,B-195654,B-649774",2032.0,False,
W-691784,Shri Rajesh Parmanand Shukla,Rajya Sabha,Gujarat,Sitting Rajya Sabha,V-853239,Education,2026-03-07,2026-03-14,7313114.39,6150983.95,68,"B-465465,B-270593,B-708093,B-509847",2032.0,False,
W-110768,Shri Rajesh Parmanand Shukla,Rajya Sabha,Gujarat,Sitting Rajya Sabha,V-742700,Education,2022-08-05,2022-08-17,12887395.68,11579800.84,63,"B-405808,B-640342",2032.0,False,
W-123099,Shri Rajib Bhattacharjee,Rajya Sabha,Tripura,Sitting Rajya Sabha,V-48645,Education,2024-05-11,2024-05-31,9287227.09,6177155.15,66,"B-330438,B-650796",2028.0,False,
W-628602,Shri Rajib Bhattacharjee,Rajya Sabha,Tripura,Sitting Rajya Sabha,V-999933,Other,2023-07-04,2023-07-13,23262373.4,17140033.65,42,"B-283661,B-634507,B-262763,B-833850",2028.0,False,
W-395445,Shri Rajib Bhattacharjee,Rajya Sabha,Tripura,Sitting Rajya Sabha,V-545916,Water,2026-07-09,2026-08-20,48261383.97,45420307.69,48,"B-253897,B-537800,B-911779,B-977521",2028.0,False,
W-173631,Shri Rajib Bhattacharjee,Rajya Sabha,Tripura,Sitting Rajya Sabha,V-380495,Health,2024-03-26,2024-04-26,41076515.54,38395457.38,89,"B-32231,B-140983,B-265007,B-763358,B-940962",2028.0,False,
W-500240,Shri Rajinder Gupta,Rajya Sabha,Punjab,Sitting Rajya Sabha,V-927549,Other,2023-04-01,2023-04-23,10183443.11,7450319.67,53,"B-349067,B-145525,B-678944,B-303702,B-380338",2028.0,False,
W-928166,Shri Rajinder Gupta,Rajya Sabha,Punjab,Sitting Rajya Sabha,V-217588,Education,2025-10-13,2025-10-29,7550909.55,5823738.22,70,"B-388270,B-282628",2028.0,False,
W-465716,Shri Rajinder Gupta,Rajya Sabha,Punjab,Sitting Rajya Sabha,V-628156,Other,2023-10-16,2023-10-30,9105011.92,8661089.2,35,"B-294457,B-124748",2028.0,False,
W-383823,Shri Rajinder Gupta,Rajya Sabha,Punjab,Sitting Rajya Sabha,V-872063,Road,2022-01-20,2022-03-24,7439530.24,7281781.73,68,"B-879239,B-807422",2028.0,False,
W-689881,Shri Rajinder Gupta,Rajya Sabha,Punjab,Sitting Rajya Sabha,V-393816,Sanitation,2026-04-12,2026-05-11,4163717.12,3704087.1,74,"B-963834,B-428620,B-446316",2028.0,False,
W-218193,Shri Rajinder Gupta,Rajya Sabha,Punjab,Sitting Rajya Sabha,V-997608,Education,2026-04-09,2026-04-17,7578813.09,5313554.75,82,"B-963072,B-609467,B-9526",2028.0,False,
W-897352,Shri Rajinder Gupta,Rajya Sabha,Punjab,Sitting Rajya Sabha,V-244539,Sanitation,2024-05-24,2024-06-18,2733574.96,2550525.65,55,"B-492310,B-927964,B-588935,B-476977",2028.0,False,
W-714161,Shri Rajneesh Kumar Agrawal,Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,V-930967,Water,2026-06-16,2026-07-20,5125300.32,3346975.93,56,B-DUP-000,2032.0,True,duplicate_beneficiary
W-176953,Shri Rajneesh Kumar Agrawal,Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,V-580197,Sanitation,2026-06-21,2026-06-22,3103009.64,3261077.73,48,"B-640173,B-228998,B-260776,B-701800",2032.0,False,
W-459240,Shri Rajneesh Kumar Agrawal,Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,V-778223,Sanitation,2021-10-17,2021-11-15,4054132.57,3923031.7,42,"B-845917,B-887533,B-397763,B-807987",2032.0,False,
W-449848,Shri Rajneesh Kumar Agrawal,Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,V-435613,Sanitation,2023-12-27,2024-01-04,7034229.78,4787316.12,95,"B-459778,B-555699,B-771388,B-841694,B-484022",2032.0,False,
W-211444,Shri Rajneesh Kumar Agrawal,Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,V-228164,Road,2024-01-21,2024-07-31,7286487.13,6884717.62,82,"B-19490,B-854622,B-61368,B-664689,B-126152",2032.0,True,sanction_delay
W-924773,Shri Rajneesh Kumar Agrawal,Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,V-8647,Sanitation,2021-11-27,2021-12-18,13214525.59,11223342.65,65,"B-366254,B-802798,B-408755,B-506104,B-142695",2032.0,False,
W-627942,Shri Rajneesh Kumar Agrawal,Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,V-525004,Education,2022-07-15,2022-08-10,8937314.97,7824467.18,62,"B-845868,B-452618,B-205023",2032.0,False,
W-973494,Shri Ram Nath Thakur,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-984719,Education,2026-01-08,2026-01-18,7276809.57,5044564.78,53,"B-794266,B-93711,B-601384",2032.0,False,
W-282086,Shri Ram Nath Thakur,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-794960,Education,2022-04-25,2022-05-01,10537899.24,8282147.02,62,"B-584247,B-281770",2032.0,False,
W-307002,Shri Ram Nath Thakur,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-171846,Sanitation,2026-01-28,2026-02-17,6053310.81,4112445.19,60,"B-829537,B-453631",2032.0,False,
W-710102,Shri Ram Nath Thakur,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-696032,Other,2025-12-21,2025-12-31,12111711.82,10491700.91,60,"B-823869,B-734337",2032.0,False,
W-640673,Shri Ram Nath Thakur,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-369477,Other,2023-09-16,2023-09-25,8142836.7,6740669.76,81,"B-291359,B-288848",2032.0,False,
W-945013,Shri Ram Nath Thakur,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-61404,Health,2022-09-14,2022-09-22,7471992.03,6887672.22,86,"B-198262,B-982993,B-769304,B-667266,B-194496",2032.0,False,
W-979122,Shri Ram Nath Thakur,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-49597,Water,2022-10-03,2022-10-04,13750710.35,12866349.46,73,"B-539226,B-309304,B-354418,B-181453",2032.0,False,
W-100135,Shri Ramdas Bandu Athawale,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-3664,Sanitation,2025-01-06,2025-01-28,6134848.05,4758008.23,76,"B-637083,B-680371,B-471293,B-181973,B-150047",2032.0,False,
W-680204,Shri Ramdas Bandu Athawale,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-457948,Water,2021-11-26,2021-12-07,7813387.2,7418961.26,67,"B-306409,B-631714,B-202309,B-618760",2032.0,False,
W-194564,Shri Ramdas Bandu Athawale,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-874742,Water,2024-03-26,2024-03-27,8935263.29,8344736.97,55,"B-946897,B-370997,B-663991,B-241165,B-523916",2032.0,False,
W-951414,Shri Ramdas Bandu Athawale,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-800619,Health,2025-12-26,2026-01-17,3347129.46,2854478.05,44,"B-667709,B-969388",2032.0,False,
W-711874,Shri Ramdas Bandu Athawale,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-818685,Education,2026-01-29,2026-02-05,10097210.68,6660391.79,90,"B-919352,B-641765",2032.0,False,
W-892771,Shri Ramdas Bandu Athawale,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-134053,Other,2025-07-28,2025-08-08,7931241.11,6570551.17,64,"B-330533,B-677670",2032.0,False,
W-840323,Shri Ramdas Bandu Athawale,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-910927,Education,2023-06-10,2023-07-17,4495920.21,3313024.0,67,"B-53279,B-171015,B-936217",2032.0,False,
W-552790,Shri Ramji,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-72574,Other,2023-12-25,2024-01-12,15625774.68,13809478.88,91,"B-259054,B-919084",2026.0,False,
W-259071,Shri Ramji,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-965160,Water,2023-06-06,2023-06-06,85751970.9,78811714.37,40,"B-71656,B-439232",2026.0,False,
W-948007,Shri Ramji,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-468342,Education,2025-04-05,2025-04-14,24235585.95,16577877.01,39,"B-201232,B-384187,B-220774,B-621653",2026.0,False,
W-565752,Shri Ramji,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-702649,Other,2025-08-29,2025-09-12,48032652.69,46542443.9,49,"B-156927,B-265388",2026.0,False,
W-603392,Shri Ramji Lal Suman,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-125424,Sanitation,2025-07-24,2025-08-25,31781937.48,27808108.19,54,"B-538629,B-455215,B-403028,B-717943",2030.0,True,sanction_delay
W-586770,Shri Ramji Lal Suman,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-800671,Health,2022-01-13,2022-01-17,14608550.26,13862714.11,83,"B-190025,B-674279,B-205509",2030.0,False,
W-167980,Shri Ramji Lal Suman,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-602205,Water,2025-02-23,2025-03-23,22810275.46,17081311.7,84,"B-45522,B-512675,B-507239",2030.0,False,
W-650476,Shri Ramji Lal Suman,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-921721,Sanitation,2024-08-28,2024-09-30,34354462.26,27961020.4,54,"B-899811,B-543522",2030.0,False,
W-163580,Shri Ramji Lal Suman,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-702706,Road,2024-07-02,2024-07-31,11558317.91,8379617.6,68,"B-939422,B-675836,B-717498,B-584119,B-97582",2030.0,False,
W-712739,Shri Ramji Lal Suman,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-967227,Health,2026-06-18,2026-07-20,27992211.76,18867108.59,75,"B-408607,B-954509,B-507064,B-59649",2030.0,False,
W-183939,Shri Ramji Lal Suman,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-932300,Sanitation,2025-10-01,2025-11-04,3159244.87,3024040.16,38,"B-851427,B-709090,B-414305,B-950582",2030.0,False,
W-129044,Shri Ramrao Sakharam Wadkute,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-929127,Sanitation,2022-04-07,2022-04-26,21162599.68,13945071.71,93,"B-454429,B-959820,B-505313",2032.0,False,
W-332559,Shri Ramrao Sakharam Wadkute,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-137574,Education,2026-08-21,2026-09-18,5505226.24,4982407.66,84,"B-990248,B-52020",2032.0,False,
W-351023,Shri Ramrao Sakharam Wadkute,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-288963,Water,2026-03-22,2026-04-12,1965688.32,1681361.81,78,"B-499165,B-884719",2032.0,False,
