work_id,mp_name,house,state,constituency,vendor_id,work_category,recommended_date,sanction_date,sanctioned_amount,expenditure_amount,completion_percent,beneficiary_ids,tenure_end,is_anomaly,anomaly_type,expenditure_ratio,days_since_sanction,days_since_recommendation,sanction_gap_days,is_overdue,vendor_work_count,beneficiary_work_count,house_Lok Sabha,house_Rajya Sabha,work_category_Education,work_category_Health,work_category_Other,work_category_Road,work_category_Sanitation,work_category_Water
W-287463,Shri Sant Balbir Singh,Rajya Sabha,Punjab,Sitting Rajya Sabha,V-561866,Education,2025-07-16,2025-08-14,27585211.76,24755684.96,81,"B-177914,B-558409,B-302367,B-445079,B-429818",2028.0,True,sanction_delay,0.8974259532746106,384,413,29,True,1,5,False,True,True,False,False,False,False,False
W-437071,Shri Sant Balbir Singh,Rajya Sabha,Punjab,Sitting Rajya Sabha,V-617390,Sanitation,2025-08-14,2025-09-14,30806403.95,21209430.34,55,"B-435058,B-525844,B-240594,B-544007,B-437745",2028.0,False,,0.6884747202050501,353,384,31,False,1,5,False,True,False,False,False,False,True,False
W-368608,Shri Sant Balbir Singh,Rajya Sabha,Punjab,Sitting Rajya Sabha,V-417860,Other,2026-08-02,2026-08-05,10901072.63,8806660.39,84,"B-530226,B-312070,B-753907,B-641926",2028.0,False,,0.807870994801362,28,31,3,False,1,4,False,True,False,False,True,False,False,False
W-121248,Shri Sant Balbir Singh,Rajya Sabha,Punjab,Sitting Rajya Sabha,V-209343,Road,2025-06-21,2025-07-07,26550642.56,20236107.72,81,"B-480087,B-636420,B-535590,B-691901",2028.0,False,,0.7621701687358334,422,438,16,True,1,4,False,True,False,False,False,True,False,False
W-280211,Shri Sant Balbir Singh,Rajya Sabha,Punjab,Sitting Rajya Sabha,V-886445,Sanitation,2024-07-24,2024-08-16,41646859.29,35081422.51,64,"B-641284,B-744088,B-215926,B-301219",2028.0,False,,0.8423545762650954,747,770,23,True,1,4,False,True,False,False,False,False,True,False
W-244050,Shri Sant Balbir Singh,Rajya Sabha,Punjab,Sitting Rajya Sabha,V-3751,Water,2025-11-14,2025-12-08,46896315.53,36719919.58,38,"B-699107,B-936613",2028.0,False,,0.7830022287467323,268,292,24,False,1,3,False,True,False,False,False,False,False,True
W-796360,Shri Sant Balbir Singh,Rajya Sabha,Punjab,Sitting Rajya Sabha,V-331799,Education,2023-08-20,2023-09-07,10990773.33,9767943.54,64,"B-43615,B-685312,B-257652",2028.0,False,,0.8887403321600482,1091,1109,18,True,1,3,False,True,True,False,False,False,False,False
W-649299,Shri Sat Paul Sharma,Rajya Sabha,Jammu And Kashmir,Sitting Rajya Sabha,V-769159,Road,2023-04-11,2023-05-15,8972800.72,7875866.02,90,"B-562200,B-706878,B-459344,B-410745,B-218608",2031.0,False,,0.8777489064752124,1206,1240,34,True,1,5,False,True,False,False,False,True,False,False
W-753792,Shri Sat Paul Sharma,Rajya Sabha,Jammu And Kashmir,Sitting Rajya Sabha,V-496636,Road,2025-01-19,2025-02-11,4475660.25,4022333.31,90,"B-685360,B-394915",2031.0,False,,0.8987128346035649,568,591,23,True,1,2,False,True,False,False,False,True,False,False
W-982476,Shri Sat Paul Sharma,Rajya Sabha,Jammu And Kashmir,Sitting Rajya Sabha,V-909712,Education,2024-02-01,2024-02-29,22270003.17,19779196.4,95,"B-107525,B-855677,B-746597",2031.0,False,,0.888154179818197,916,944,28,True,1,3,False,True,True,False,False,False,False,False
W-735529,Shri Sat Paul Sharma,Rajya Sabha,Jammu And Kashmir,Sitting Rajya Sabha,V-407473,Sanitation,2026-02-05,2026-02-28,37414035.86,24807784.04,92,"B-296859,B-853038,B-349836,B-739332",2031.0,False,,0.6630608933189812,186,209,23,False,1,4,False,True,False,False,False,False,True,False
W-833674,Shri Satish Chandra Dubey,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-11903,Other,2026-08-04,2026-08-19,29347573.32,28714801.67,72,"B-929733,B-702918,B-128014,B-763468,B-553770",2028.0,False,,0.9784387062228149,14,29,15,False,1,5,False,True,False,False,True,False,False,False
W-126768,Shri Satish Chandra Dubey,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-708248,Road,2026-04-15,2026-05-03,31043659.16,28460526.75,78,"B-747018,B-723738",2028.0,False,,0.9167903372251817,122,140,18,False,1,2,False,True,False,False,False,True,False,False
W-764035,Shri Satish Chandra Dubey,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-748753,Health,2022-11-23,2022-11-26,26864670.96,23052970.78,46,"B-607565,B-589550,B-669130,B-484110",2028.0,False,,0.858114763971038,1376,1379,3,True,1,4,False,True,False,True,False,False,False,False
W-858535,Shri Satish Chandra Dubey,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-834682,Sanitation,2025-07-22,2025-07-23,19169270.74,13731291.87,39,"B-914905,B-202619,B-802536,B-697728",2028.0,False,,0.7163179056857538,406,407,1,True,1,4,False,True,False,False,False,False,True,False
W-806433,Shri Satish Chandra Dubey,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-100472,Other,2026-04-28,2026-04-30,94776109.2,74867196.69,86,"B-679944,B-189005,B-136623",2028.0,False,,0.7899374359419261,125,127,2,False,1,3,False,True,False,False,True,False,False,False
W-531094,Shri Satish Chandra Dubey,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-245041,Sanitation,2022-10-28,2022-11-29,25273854.57,19060864.88,51,"B-887721,B-632686",2028.0,False,,0.7541732436264469,1373,1405,32,True,1,2,False,True,False,False,False,False,True,False
W-495169,Shri Satish Chandra Dubey,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-646847,Health,2021-12-24,2021-12-24,7612499.37,5253619.33,72,"B-858833,B-454443,B-901402,B-458924,B-982023",2028.0,False,,0.6901306751766602,1713,1713,0,True,1,5,False,True,False,True,False,False,False,False
W-948996,Shri Satnam Singh Sandhu,Rajya Sabha,Chandigarh,Nominated Rajya Sabha,V-613019,Education,2026-07-16,2026-07-19,66894461.35,50913270.1,39,"B-905746,B-728322,B-868293",2030.0,False,,0.7610984388321111,45,48,3,False,1,3,False,True,True,False,False,False,False,False
W-999728,Shri Satnam Singh Sandhu,Rajya Sabha,Chandigarh,Nominated Rajya Sabha,V-301030,Sanitation,2026-01-07,2026-01-26,8581084.77,5583702.26,78,"B-158831,B-791646,B-108308",2030.0,False,,0.6506988812790857,219,238,19,False,1,4,False,True,False,False,False,False,True,False
W-766773,Shri Satnam Singh Sandhu,Rajya Sabha,Chandigarh,Nominated Rajya Sabha,V-770178,Water,2025-11-27,2025-12-08,15905744.75,11000869.23,82,"B-255210,B-452043",2030.0,False,,0.6916286790029118,268,279,11,False,1,2,False,True,False,False,False,False,False,True
W-813664,Shri Satnam Singh Sandhu,Rajya Sabha,Chandigarh,Nominated Rajya Sabha,V-554002,Water,2025-06-19,2025-06-25,27532574.28,18908821.27,46,"B-363765,B-451710",2030.0,False,,0.686779996585194,434,440,6,True,1,2,False,True,False,False,False,False,False,True
W-916403,Shri Satnam Singh Sandhu,Rajya Sabha,Chandigarh,Nominated Rajya Sabha,V-100731,Other,2025-08-20,2025-09-04,27351134.85,22616557.21,80,"B-45922,B-669296,B-513319,B-593336",2030.0,True,sanction_delay,0.8268964828711668,363,378,15,False,1,4,False,True,False,False,True,False,False,False
W-883938,Shri Shambhu Sharan Patel,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-649442,Other,2023-07-30,2023-08-31,37852278.73,37094459.37,40,"B-999883,B-458212",2028.0,False,,0.9799795577591109,1098,1130,32,True,1,2,False,True,False,False,True,False,False,False
W-404563,Shri Shambhu Sharan Patel,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-481060,Education,2026-04-07,2026-05-09,55181250.63,48733774.19,74,"B-949570,B-200129,B-55496",2028.0,False,,0.8831582038031094,116,148,32,False,1,3,False,True,True,False,False,False,False,False
W-833256,Shri Shambhu Sharan Patel,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-10721,Other,2024-09-28,2024-10-31,40161709.44,35563946.75,73,"B-189659,B-77984,B-111550,B-538372",2028.0,False,,0.8855187502198114,671,704,33,True,1,4,False,True,False,False,True,False,False,False
W-501989,Shri Shambhu Sharan Patel,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-271244,Road,2024-06-14,2024-06-21,41820595.11,30556908.03,74,"B-986005,B-948075,B-667131,B-243941,B-966678",2028.0,False,,0.730666504138133,803,810,7,True,1,5,False,True,False,False,False,True,False,False
W-730285,Shri Shambhu Sharan Patel,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-945996,Health,2022-03-14,2022-03-21,26019374.2,17189985.38,79,"B-974408,B-823705,B-572863",2028.0,False,,0.6606609846904005,1626,1633,7,True,1,4,False,True,False,True,False,False,False,False
W-878328,Shri Shambhu Sharan Patel,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-726969,Health,2026-06-29,2026-07-15,10468514.67,8124073.76,67,"B-713240,B-726942,B-931010,B-954928,B-798211",2028.0,False,,0.776048371339771,49,65,16,False,1,5,False,True,False,True,False,False,False,False
W-622506,Shri Shambhu Sharan Patel,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-258321,Sanitation,2022-11-30,2022-12-14,24478878.49,23093065.21,73,"B-828851,B-822932,B-150596,B-622291",2028.0,False,,0.9433873867805617,1358,1372,14,True,1,4,False,True,False,False,False,False,True,False
W-696653,Shri Shivesh Kumar,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-69668,Health,2025-01-31,2025-02-11,20314396.94,21021986.42,85,"B-933786,B-275091,B-729855,B-108645",2032.0,True,cost_overrun,1.0348319215229433,568,579,11,True,1,4,False,True,False,True,False,False,False,False
W-246125,Shri Shivesh Kumar,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-293642,Health,2022-09-13,2022-10-03,3316986.26,3040858.97,83,"B-798710,B-739237,B-547413,B-955481,B-73486",2032.0,False,,0.9167535623135202,1430,1450,20,True,1,6,False,True,False,True,False,False,False,False
W-577010,Shri Shivesh Kumar,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-547118,Road,2023-04-02,2023-04-17,25123616.8,19754774.62,48,"B-756152,B-967308,B-639165",2032.0,False,,0.7863029744984806,1234,1249,15,True,1,4,False,True,False,False,False,True,False,False
W-232641,Shri Subhash Barala,Rajya Sabha,Haryana,Sitting Rajya Sabha,V-388284,Other,2025-01-30,2025-03-02,72445332.93,52952280.93,52,"B-990349,B-130105,B-927119,B-225300,B-349051",2030.0,False,,0.730927428840239,549,580,31,True,1,5,False,True,False,False,True,False,False,False
W-881298,Shri Subhash Barala,Rajya Sabha,Haryana,Sitting Rajya Sabha,V-294301,Health,2025-04-24,2024-11-16,28395605.44,24143964.39,56,"B-984925,B-394386,B-823086,B-892261,B-276343",2030.0,True,delayed_completion,0.8502711604799648,655,496,-159,True,1,5,False,True,False,True,False,False,False,False
W-926205,Shri Subhash Barala,Rajya Sabha,Haryana,Sitting Rajya Sabha,V-84564,Water,2024-01-05,2024-01-13,18142752.66,12205745.43,57,"B-358325,B-220224,B-403888,B-171489,B-931328",2030.0,False,,0.6727614964905771,963,971,8,True,1,5,False,True,False,False,False,False,False,True
W-402250,Shri Subhash Barala,Rajya Sabha,Haryana,Sitting Rajya Sabha,V-357644,Other,2024-09-04,2024-09-21,27281308.96,20851916.88,91,"B-104656,B-256653",2030.0,False,,0.7643297801646244,711,728,17,True,1,2,False,True,False,False,True,False,False,False
W-911187,Shri Subhasish Khuntia,Rajya Sabha,Odisha,Sitting Rajya Sabha,V-409075,Road,2024-02-24,2024-03-22,61450030.94,58318752.62,54,"B-133853,B-885274,B-288133,B-745538,B-370484",2030.0,False,,0.9490435029551508,894,921,27,True,1,6,False,True,False,False,False,True,False,False
W-172598,Shri Subhasish Khuntia,Rajya Sabha,Odisha,Sitting Rajya Sabha,V-878244,Water,2025-11-30,2025-12-16,41034942.84,37864989.85,52,"B-424060,B-672154,B-708375",2030.0,False,,0.9227499109147047,260,276,16,False,1,3,False,True,False,False,False,False,False,True
W-407380,Shri Subhasish Khuntia,Rajya Sabha,Odisha,Sitting Rajya Sabha,V-53457,Road,2025-01-15,2025-01-17,43780026.22,42412877.97,38,"B-995350,B-245852,B-533490",2030.0,False,,0.9687723291180798,593,595,2,True,1,3,False,True,False,False,False,True,False,False
W-941426,Shri Sujeet Kumar,Rajya Sabha,Odisha,Sitting Rajya Sabha,V-661755,Health,2022-01-13,2022-02-03,17437251.11,15544417.36,87,"B-788291,B-294889",2032.0,False,,0.8914488448861938,1672,1693,21,True,1,2,False,True,False,True,False,False,False,False
W-820223,Shri Sujeet Kumar,Rajya Sabha,Odisha,Sitting Rajya Sabha,V-614278,Education,2024-09-10,2024-10-09,6236953.69,5061306.12,80,"B-824922,B-259954,B-18276,B-528141,B-369178",2032.0,False,,0.8115029181818407,693,722,29,True,1,5,False,True,True,False,False,False,False,False
W-773824,Shri Sujeet Kumar,Rajya Sabha,Odisha,Sitting Rajya Sabha,V-407912,Water,2024-07-09,2024-08-11,6765012.17,4465831.8,87,"B-648607,B-966399,B-632990",2032.0,False,,0.6601365507964785,752,785,33,True,1,3,False,True,False,False,False,False,False,True
W-431663,Shri Sujeet Kumar,Rajya Sabha,Odisha,Sitting Rajya Sabha,V-198671,Water,2025-03-29,2025-04-16,10979066.76,9091397.51,38,"B-730222,B-281866,B-805310,B-197984,B-868332",2032.0,False,,0.8280665113653066,504,522,18,True,1,5,False,True,False,False,False,False,False,True
W-674571,Shri Sujeet Kumar,Rajya Sabha,Odisha,Sitting Rajya Sabha,V-882687,Education,2024-04-23,2024-04-27,7336716.27,6275968.61,41,"B-157164,B-409704,B-72056,B-55029,B-88136",2032.0,False,,0.8554192882805867,858,862,4,True,1,5,False,True,True,False,False,False,False,False
W-571924,Shri Surendra Singh Nagar,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-849988,Other,2021-10-29,2021-11-30,33545939.56,22989597.69,35,"B-426295,B-148229,B-20386,B-931765",2028.0,False,,0.6853168518020188,1737,1769,32,True,1,5,False,True,False,False,True,False,False,False
W-265513,Shri Surendra Singh Nagar,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-279448,Education,2026-02-13,2026-02-17,90174241.33,66015667.23,92,"B-611484,B-366894,B-883316,B-717324,B-563923",2028.0,False,,0.7320900764599757,197,201,4,False,1,5,False,True,True,False,False,False,False,False
W-737405,Shri Surendra Singh Nagar,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-238682,Sanitation,2025-12-20,2025-12-24,24955241.97,23688492.52,85,"B-816842,B-36848,B-906037",2028.0,False,,0.9492391437629487,252,256,4,False,1,3,False,True,False,False,False,False,True,False
W-769276,Shri Surendra Singh Nagar,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-578422,Water,2026-06-27,2026-09-18,42576007.07,36216605.41,79,"B-303048,B-900497,B-675751,B-919077,B-759628",2028.0,True,delayed_completion,0.8506341459041851,-16,67,83,False,1,5,False,True,False,False,False,False,False,True
W-216139,Shri Surendra Singh Nagar,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-623631,Health,2025-12-27,2026-01-06,12295422.77,8960598.73,82,"B-888496,B-236098,B-739830,B-45121,B-231700",2028.0,False,,0.7287751627266739,239,249,10,False,1,5,False,True,False,True,False,False,False,False
W-206017,Shri Surendra Singh Nagar,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-59360,Sanitation,2025-03-15,2025-08-03,15914284.62,14542327.23,49,"B-92905,B-595655",2028.0,True,sanction_delay,0.913790822348633,395,536,141,True,1,2,False,True,False,False,False,False,True,False
W-677952,Shri Tai Tagak,Rajya Sabha,Arunachal Pradesh,Sitting Rajya Sabha,V-113435,Sanitation,2026-03-23,2026-03-30,16741511.03,13158716.5,88,"B-942416,B-857136",2032.0,False,,0.7859933596447896,156,163,7,False,1,2,False,True,False,False,False,False,True,False
W-903796,Shri Tai Tagak,Rajya Sabha,Arunachal Pradesh,Sitting Rajya Sabha,V-523505,Road,2023-09-06,2023-09-13,6118303.26,5685751.04,50,B-DUP-013,2032.0,True,duplicate_beneficiary,0.9293019319869411,1085,1092,7,True,1,10,False,True,False,False,False,True,False,False
W-606730,Shri Tai Tagak,Rajya Sabha,Arunachal Pradesh,Sitting Rajya Sabha,V-612203,Water,2024-12-02,2024-12-30,4370830.94,3524581.05,83,"B-744545,B-844370",2032.0,False,,0.806386954421989,611,639,28,True,1,2,False,True,False,False,False,False,False,True
W-323456,Shri Tai Tagak,Rajya Sabha,Arunachal Pradesh,Sitting Rajya Sabha,V-286959,Sanitation,2024-01-27,2024-02-08,4636666.95,3256007.75,40,"B-456982,B-422113,B-399072,B-744103",2032.0,False,,0.7022302410571024,937,949,12,True,1,4,False,True,False,False,False,False,True,False
W-573446,Shri Tai Tagak,Rajya Sabha,Arunachal Pradesh,Sitting Rajya Sabha,V-906310,Other,2026-04-07,2026-05-08,1085268.62,978711.45,41,"B-769944,B-854471,B-312404,B-828107,B-162383",2032.0,False,,0.9018149349973833,117,148,31,False,1,6,False,True,False,False,True,False,False,False
W-901222,Shri Tai Tagak,Rajya Sabha,Arunachal Pradesh,Sitting Rajya Sabha,V-225632,Health,2025-07-05,2025-08-04,4115221.95,3729622.92,63,"B-123393,B-842778,B-213705,B-954390",2032.0,False,,0.9062993358110368,394,424,30,True,1,4,False,True,False,True,False,False,False,False
W-211369,Shri Tai Tagak,Rajya Sabha,Arunachal Pradesh,Sitting Rajya Sabha,V-372379,Health,2025-01-14,2025-02-07,4007446.96,3154923.01,61,"B-33621,B-944953",2032.0,False,,0.7872650696292683,572,596,24,True,1,2,False,True,False,True,False,False,False,False
W-441605,Shri Tai Tagak,Rajya Sabha,Arunachal Pradesh,Sitting Rajya Sabha,V-970046,Sanitation,2025-04-10,2025-05-04,7679750.29,6820755.77,51,"B-462724,B-225215",2032.0,False,,0.8881481184201367,486,510,24,True,1,2,False,True,False,False,False,False,True,False
W-445236,Shri Tarun Chugh,Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,V-103951,Other,2023-06-14,2023-06-15,7466428.77,7255875.98,92,"B-888230,B-161172,B-788419,B-362701",2032.0,False,,0.9718000671424072,1175,1176,1,True,1,5,False,True,False,False,True,False,False,False
W-499851,Shri Tarun Chugh,Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,V-522062,Water,2024-10-22,2024-11-11,1793462.54,1506502.96,69,"B-969839,B-916806,B-136451",2032.0,False,,0.8399968922685165,660,680,20,True,1,3,False,True,False,False,False,False,False,True
W-519520,Shri Tarun Chugh,Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,V-526332,Water,2026-01-19,2026-01-30,4428197.5,3408435.59,70,"B-946904,B-230146",2032.0,False,,0.7697117371119965,215,226,11,False,1,2,False,True,False,False,False,False,False,True
W-302266,Shri Tarun Chugh,Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,V-152319,Other,2022-03-06,2022-04-04,2522105.51,2334302.46,50,"B-600769,B-346156,B-36966,B-561534,B-848831",2032.0,False,,0.9255371953094857,1612,1641,29,True,1,5,False,True,False,False,True,False,False,False
W-922793,Shri Tarun Chugh,Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,V-927076,Other,2024-07-12,2024-07-31,8613858.91,6209244.22,79,"B-639643,B-440842,B-221360,B-985818",2032.0,False,,0.7208435017192544,763,782,19,True,1,4,False,True,False,False,True,False,False,False
W-535913,Shri Tarun Chugh,Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,V-665785,Water,2022-06-28,2022-07-24,8502818.35,5739602.98,94,"B-663798,B-274690,B-810209",2032.0,False,,0.6750235914424775,1501,1527,26,True,1,4,False,True,False,False,False,False,False,True
W-250320,Shri Tarun Chugh,Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,V-DUP-003,Road,2021-09-26,2021-09-26,9893637.05,8967348.01,94,"B-145006,B-710526,B-71416,B-355135",2032.0,False,,0.9063752758142668,1802,1802,0,True,6,4,False,True,False,False,False,True,False,False
W-909560,Shri Tarun Chugh,Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,V-379467,Sanitation,2025-07-08,2025-08-01,5534491.37,4490408.55,44,"B-812911,B-569314,B-109977",2032.0,False,,0.8113498151502222,397,421,24,True,1,3,False,True,False,False,False,False,True,False
W-408205,Shri Tejveer Singh,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-111464,Other,2022-04-17,2022-05-14,6087855.19,5654559.34,46,"B-184539,B-971557",2030.0,False,,0.9288261897701281,1572,1599,27,True,1,2,False,True,False,False,True,False,False,False
W-116860,Shri Tejveer Singh,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-997993,Health,2025-10-19,2025-11-01,14364321.04,14048918.86,37,"B-820794,B-50448,B-120961,B-532240",2030.0,False,,0.978042667027442,305,318,13,False,1,6,False,True,False,True,False,False,False,False
W-858020,Shri Tejveer Singh,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-764968,Water,2025-12-27,2026-01-06,19872456.38,15468086.23,75,"B-444665,B-622398,B-239032",2030.0,False,,0.7783681057952837,239,249,10,False,1,3,False,True,False,False,False,False,False,True
W-701403,Shri Tejveer Singh,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-827914,Sanitation,2024-07-16,2024-07-31,12288587.84,9790079.4,57,"B-203477,B-678900,B-921966,B-213264",2030.0,False,,0.7966805891343167,763,778,15,True,1,4,False,True,False,False,False,False,True,False
W-785573,Shri Tejveer Singh,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-235395,Sanitation,2025-09-27,2025-10-13,9266337.6,7601339.04,53,"B-727229,B-557454",2030.0,False,,0.8203175157356667,324,340,16,False,1,2,False,True,False,False,False,False,True,False
W-680837,Shri Tejveer Singh,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-859981,Education,2025-01-15,2025-01-16,26188007.31,20229646.71,52,"B-35687,B-856310,B-774316,B-3388,B-810705",2030.0,False,,0.7724775111955626,594,595,1,True,1,5,False,True,True,False,False,False,False,False
W-738234,Shri Tejveer Singh,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-506791,Sanitation,2025-07-25,2025-08-23,15127943.43,10383074.59,51,"B-411635,B-33174,B-40388",2030.0,True,sanction_delay,0.6863507018019038,375,404,29,True,1,3,False,True,False,False,False,False,True,False
